Demand,Entities In Part 1,Part 1 VA Time,Drilling Queue Time,Part 1 Storage Time,Part 1 Stored,Entities In Part 2,Part 2 VA Time,Milling Queue Time,Part 2 Storage Time,Part 2 Stored,Entities Out,Assembly Time,Assembly Queue Time,Drilling Utilization,Milling Utilization,Assembly Utilization
7,4795,3.003957,0.016805,0.26805,12,5215,3.007865,0.000626,66.207702,432,4783,3.005772,0.147558,0.333193,0.272069,0.499683
13,9061,2.997369,0.86419,34.152652,245,8983,2.996281,0.181973,3.669768,167,8816,2.992438,2.227736,0.627768,0.466209,0.91689
5,3320,2.988115,0,0.145777,10,3700,3.00309,0,68.907638,390,3310,2.990754,0.020384,0.229642,0.192616,0.344173
9,13644,3.006652,10.55108,200.624912,4070,12348,2.992194,0.86126,140.228757,2774,9574,2.996254,2.903819,0.940672,0.640526,0.996931
5,14345,3.006863,22.897958,226.765159,4819,13376,2.990786,1.37912,200.273924,3850,9526,3.004597,2.930209,0.97668,0.694527,0.994954
1,695,3.007988,0,8.948246,25,674,2.989733,0,17.618564,4,670,3.012462,0,0.048392,0.034977,0.070116
13,6669,3.003722,0.16744,15.676489,42,6669,3.002751,0.039625,4.388562,42,6627,2.996939,0.770877,0.463027,0.347303,0.690576
10,7220,3.002034,0.272844,0.944675,20,7990,3.000914,0.054887,81.671349,790,7200,2.9966,1.146214,0.501449,0.416291,0.749255
18,12420,3.000422,4.305055,149.107853,2891,12600,2.996456,0.918937,171.456475,3071,9529,3.000955,2.908894,0.852594,0.654363,0.99403
12,8568,2.996365,0.62443,9.429015,157,8520,2.989123,0.150091,10.88026,109,8411,3.000255,1.964385,0.592533,0.441209,0.877542
11,13032,3.005145,6.502064,157.703701,3459,12978,3.001249,1.419805,187.635313,3405,9573,2.996025,2.918131,0.904214,0.671996,0.996798
9,6309,3.003259,0.135117,0.641754,28,6579,3.008055,0.027182,29.375346,298,6281,2.999816,0.706423,0.438268,0.342469,0.655277
13,12870,3.003942,6.963412,173.384375,3344,13878,2.997726,1.60168,235.639849,4352,9526,2.996481,2.877739,0.894924,0.722247,0.992152
9,6462,3.00075,0.082246,0.806402,19,6534,3.001828,0.016589,45.681728,91,6443,2.99367,0.478737,0.448504,0.340208,0.669853
16,9024,3.004218,0.595639,9.697786,248,8844,3.00286,0.193233,51.284293,68,8776,2.999043,2.192853,0.62759,0.460713,0.915084
3,5068,2.996155,0.022185,13.037997,105,4977,2.999889,0.001991,7.254836,14,4963,3.011339,0.274749,0.351194,0.259209,0.519594
4,4977,2.996353,0.02709,1.086565,35,5390,2.996056,0.007748,65.732892,448,4942,3.001446,0.227166,0.344746,0.279524,0.516107
4,9295,3.001103,0.767516,17.973538,151,9295,2.998078,0.218675,9.831779,151,9144,3.003205,2.533213,0.644492,0.483349,0.954692
17,3735,3.004305,0,6.06512,19,3735,3.002312,0,3.426896,19,3716,3.013797,0.024639,0.259747,0.194399,0.389306
18,13536,3.001065,10.918411,239.080902,4050,12942,3.003032,0.933214,179.994374,3456,9486,2.998758,2.891887,0.939179,0.672303,0.988851
4,2840,2.99698,0,0.859831,11,2964,2.998064,0,30.199161,135,2829,3.000067,0.003331,0.196971,0.153926,0.295107
6,4314,2.998193,0.006801,32.842358,27,4308,2.995637,0,2.212639,21,4287,2.995478,0.111356,0.298888,0.223779,0.446196
3,2139,2.999587,0,20.807706,60,2082,2.998274,0,0.199949,3,2079,2.983807,0,0.148095,0.108358,0.215394
4,2892,3.013446,0,11.392738,159,2748,3.00952,0,12.547368,15,2733,2.994423,0.003315,0.201511,0.14322,0.284669
17,12274,2.9974,3.953736,147.779238,2730,12954,3.003272,0.966438,201.109779,3410,9544,2.994249,2.904773,0.851632,0.67485,0.993527
19,8844,2.993855,0.710939,11.490243,48,8988,2.996274,0.145925,19.294593,192,8796,2.995407,2.086949,0.611851,0.467583,0.915756
11,8184,2.997392,0.469947,7.363804,89,8184,3.003925,0.134412,12.685669,89,8095,3.002581,1.506391,0.56624,0.426283,0.844835
12,4152,2.993836,0.007896,2.254013,34,4422,3.006057,0.000102,37.92921,304,4118,2.992955,0.069833,0.286588,0.230771,0.428306
17,12996,3.001337,7.139592,174.478948,3472,14136,2.998397,1.793581,242.086668,4612,9524,3.004804,2.901395,0.902891,0.735596,0.994648
1,2716,2.994536,0,14.818922,5,2804,3.002268,0,7.684574,93,2711,3.006474,0.005474,0.188269,0.145961,0.283158
5,3640,3.010322,0,34.619831,317,3335,3.002341,0,0.856521,12,3323,2.996314,0.016314,0.25339,0.173584,0.34597
14,3740,3.000436,0.00236,60.435534,241,3515,3.014484,0,0.343357,16,3499,2.998601,0.035973,0.259756,0.183957,0.365035
1,678,3.012451,0,7.793554,2,721,3.015408,0,34.013187,45,676,2.989757,0,0.047248,0.037693,0.070176
5,3845,3.010182,0.006225,35.924581,352,3495,3.003294,0,0.051939,2,3493,3.0025,0.02162,0.267612,0.182231,0.364325
19,6453,3.001244,0.200968,14.475796,14,6498,2.999627,0.028839,3.80627,59,6439,3.003329,0.56529,0.448183,0.33797,0.671865
7,2808,3.005174,0.000086,0.112135,8,3188,3.017571,0,75.519414,388,2800,2.988098,0.011572,0.19519,0.166755,0.290761
14,5624,3.000252,0.090037,0.374065,29,6048,2.995085,0.010771,65.305978,453,5595,2.992925,0.418136,0.390121,0.314023,0.582856
7,4942,2.998053,0.038306,0.151382,35,5103,2.993445,0.000557,59.718257,196,4907,3.001457,0.255106,0.342252,0.265201,0.512594
17,699,3.01565,0,0.12381,2,730,2.999623,0,41.885852,33,697,3.031225,0,0.048731,0.03795,0.07336
9,6480,2.998802,0.171122,1.92653,70,6462,3.003066,0.033789,14.000278,52,6410,3.009636,0.590867,0.449319,0.335993,0.671246
6,8220,3.004455,0.465205,0.993502,123,8784,2.997004,0.103573,42.569919,687,8097,2.996919,1.630835,0.571047,0.457049,0.843456
11,10122,2.994639,1.051134,45.357006,611,10430,3.002915,0.400831,70.893824,919,9511,3.003822,2.868152,0.700664,0.543084,0.992932
2,7458,3.006198,0.258245,53.635123,44,7645,2.992114,0.094727,4.113886,231,7414,3.00394,1.450848,0.517835,0.397115,0.774097
12,8520,3.003096,0.721199,8.18304,465,8076,3.001375,0.144287,27.577113,21,8055,3.006007,1.747924,0.591767,0.420818,0.841951
9,6363,2.992664,0.183882,39.186437,252,6120,2.993028,0.005665,0.382224,9,6111,2.996189,0.546753,0.440714,0.31801,0.635814
12,6561,2.998971,0.187852,18.400334,13,6732,2.999763,0.02886,16.176687,184,6548,2.996909,0.590745,0.455067,0.350044,0.681666
17,12393,2.998362,4.97196,161.151773,2881,13141,3.002987,0.816575,217.243013,3629,9512,3.003948,2.923893,0.859248,0.684601,0.993255
15,11160,2.999164,1.92295,125.6308,1703,10920,2.998582,0.37012,97.432108,1463,9457,2.997712,2.808646,0.77246,0.568268,0.985453
11,12000,2.995895,3.152328,137.047587,2491,10704,2.996679,0.490935,90.267782,1195,9509,3.000729,2.87113,0.831275,0.556883,0.992059
7,1468,2.991872,0,16.245307,88,1382,3.023579,0,4.016782,2,1380,2.989565,0,0.101585,0.072506,0.14325
19,1424,2.994326,0,31.114627,30,1400,2.993454,0,0.352299,6,1394,2.984774,0,0.09821,0.072664,0.14474
12,8484,3.002637,0.599155,52.743551,47,8736,2.994049,0.133042,9.297177,299,8437,2.997247,2.033789,0.589684,0.454102,0.879287
19,1426,2.993936,0,2.970367,18,1414,3.001997,0,22.132146,6,1408,2.993476,0,0.098641,0.073651,0.14635
14,12888,3.000614,4.954719,176.497227,3349,12564,2.99983,0.893999,187.165602,3025,9539,3.007816,2.93362,0.89471,0.652274,0.997691
1,690,2.96879,0,0.036889,3,725,2.989292,0,54.768141,38,687,3.004884,0,0.047419,0.037636,0.071839
7,5061,2.998538,0.034592,62.60646,420,4655,2.992693,0.00028,0.173815,14,4641,3.003649,0.136178,0.350895,0.241731,0.484033
9,6534,3.00168,0.185281,20.928648,459,6084,2.988869,0.018644,1.570316,9,6075,2.997206,0.520745,0.453556,0.315327,0.632223
18,13392,3.00642,7.501584,172.382293,3849,12654,2.996262,1.156899,164.013692,3111,9543,3.002386,2.919389,0.916513,0.657902,0.995982
10,14440,3.00165,32.637324,220.741661,4875,14960,3.002023,2.04505,266.337309,5395,9565,3.001005,2.918081,0.988832,0.777746,0.997669
10,12512,3.003729,6.915482,159.97103,3025,12274,2.997689,0.959879,163.158717,2787,9487,3.004643,2.911895,0.868947,0.633251,0.990584
19,13414,2.997747,5.738619,170.918451,3882,13566,2.990075,1.401883,223.710166,4034,9532,3.00073,2.921611,0.913123,0.704225,0.994163
4,2724,3.011084,0.000095,4.585959,28,2872,3.000124,0,33.531711,176,2696,3.015718,0.007016,0.188862,0.14959,0.28232
8,5124,2.997159,0.035296,3.213135,42,5187,2.997547,0.000887,21.574201,105,5082,2.98593,0.214003,0.354644,0.269667,0.527779
16,11936,2.995151,4.085557,135.685687,2356,12544,2.998188,1.13501,156.536809,2964,9580,2.995144,2.920883,0.827543,0.652777,0.997498
16,10136,3.00429,1.123692,53.853768,692,10164,2.997879,0.30895,29.570461,720,9444,3.000701,2.769982,0.704907,0.528186,0.985055
16,14820,3.001662,29.997273,233.360242,5240,14180,3.004695,1.356019,238.881338,4600,9580,2.996011,2.923524,0.996109,0.738937,0.997713
5,6184,2.99933,0.072085,83.351066,612,5584,3.006338,0.002928,0.200243,12,5572,2.998196,0.353836,0.429237,0.291448,0.580551
16,12104,2.998966,4.5396,119.914196,2573,11934,3.00167,0.784948,150.749049,2403,9531,3.003703,2.912056,0.835232,0.621853,0.995346
13,10304,2.998905,1.437252,73.987054,842,10220,3.004885,0.454169,55.175403,758,9462,2.998011,2.860613,0.715294,0.533176,0.985773
4,2992,2.999468,0,43.774363,109,2900,2.992036,0,0.625955,17,2883,2.987467,0.007043,0.207424,0.150275,0.299406
6,12257,2.99178,2.913655,161.744433,2690,11696,2.999063,0.67862,137.10324,2129,9567,2.998769,2.920504,0.847178,0.608454,0.997297
6,4218,3.004411,0.00788,44.77793,138,4098,3.001923,0.000148,0.523583,18,4080,2.990173,0.131286,0.292989,0.213342,0.423967
9,5292,3.004284,0.07687,83.218892,392,4907,3.006729,0.002343,2.387635,7,4900,3.001482,0.211891,0.367894,0.25617,0.510774
13,9620,3.000904,1.10525,21.598596,452,9646,3.000371,0.204125,15.510116,478,9168,3.004091,2.53807,0.668257,0.502113,0.957393
14,9618,2.998086,1.238891,21.328374,143,10164,3.008937,0.354442,45.564606,689,9475,3.008528,2.876219,0.666224,0.530003,0.99092
17,15460,2.992982,33.147488,232.028402,5901,14240,2.999173,1.545365,233.316528,4681,9559,3.002031,2.93419,0.994408,0.740765,0.997615
20,7150,2.999312,0.242298,46.542222,218,6970,3.003321,0.02913,0.463593,38,6932,3.006442,0.807797,0.495239,0.363072,0.724759
8,11824,2.995216,3.349334,147.429967,2275,12432,3.001641,0.862277,149.65962,2883,9549,3.002136,2.920142,0.817414,0.645453,0.996572
20,13720,2.99856,9.565986,193.603414,4143,14400,3.001904,1.661575,218.022015,4823,9577,2.997897,2.930327,0.939507,0.746241,0.997684
13,8359,2.988584,0.811316,4.212948,165,10075,2.998979,0.236725,152.363854,1881,8194,2.996766,1.761361,0.577788,0.524332,0.853695
15,8436,3.005427,0.615234,59.189494,576,7896,2.997224,0.141577,3.595473,36,7860,2.995417,1.594057,0.586883,0.410613,0.817555
6,13053,3.007613,8.604281,199.327944,3533,13490,2.997448,1.965096,258.32459,3970,9520,3.002061,2.917656,0.904646,0.699289,0.993322
19,13851,2.995889,9.881693,220.054576,4278,13053,3.004231,1.049493,203.397334,3480,9573,2.99829,2.91888,0.953894,0.680755,0.997637
5,8172,2.995842,0.559245,1.933198,24,8844,3.003077,0.160356,69.911019,696,8148,3.005885,1.762817,0.566345,0.45962,0.850692
16,12080,3.000375,4.092384,145.994801,2615,11824,3.000678,0.522066,134.920386,2359,9465,2.997295,2.826107,0.834923,0.615089,0.986244
2,2073,3.003108,0,0.019171,9,2283,3.007326,0,71.09672,219,2064,3.005995,0.000248,0.144107,0.118995,0.21612
3,2298,2.985061,0,10.755712,7,2307,2.984629,0,6.948377,16,2291,3.000886,0,0.158691,0.119363,0.239024
18,12780,2.998815,4.414351,143.201541,3236,13122,2.996816,0.960372,216.511509,3578,9544,3.004968,2.928191,0.87824,0.681787,0.996741
5,3595,3.004119,0.001847,1.144248,10,3585,2.992952,0,16.274838,0,3585,2.99428,0.031892,0.249805,0.18628,0.372726
8,5544,2.997151,0.070014,8.982368,14,5848,3.007114,0.006478,28.343875,318,5530,2.996467,0.336392,0.384587,0.305019,0.575962
15,10455,3.002096,1.733667,63.854659,905,10800,2.999857,0.476765,88.555023,1250,9550,3.004317,2.932025,0.726006,0.562484,0.997547
12,6561,2.99625,0.171826,0.325244,23,6975,3.00265,0.030695,64.360482,437,6538,2.992197,0.839808,0.454753,0.363608,0.679815
2,1442,3.016085,0,66.905649,110,1342,2.985872,0,1.848401,10,1332,3.005252,0,0.10057,0.069465,0.139382
3,2205,2.989275,0,6.439169,18,2196,3.004089,0,13.024218,9,2187,3.014807,0.000535,0.152315,0.114286,0.229137
5,7140,2.994061,0.273848,1.090926,66,7590,3.006947,0.086363,68.033722,516,7074,3.005682,1.29362,0.492568,0.396153,0.739553
10,4644,2.999058,0.012073,28.06094,396,4266,3.003378,0,0.968816,18,4248,3.00123,0.106856,0.322045,0.222152,0.443449
6,10680,2.998699,1.552481,90.446156,1246,9930,3.002947,0.362774,46.641037,496,9434,3.002011,2.691843,0.738001,0.517008,0.984551
19,14478,2.999984,26.498486,238.15618,4910,13528,2.995869,1.556661,232.477016,3960,9568,3.000061,2.932832,0.995276,0.69891,0.997592
2,1426,3.005451,0,7.269446,6,1430,3.016053,0,9.162342,10,1420,3.00979,0,0.099208,0.074738,0.148705
4,11712,2.990574,3.75044,150.201098,2205,12128,3.000131,0.709631,130.862018,2621,9507,3.000435,2.867495,0.809791,0.631574,0.991489
19,13167,2.995903,9.043094,175.006919,3614,13794,3.000775,1.117851,219.611927,4241,9553,3.003428,2.937414,0.91279,0.717852,0.997627
7,5680,2.996798,0.053693,19.041982,32,5768,2.99968,0.007328,1.453079,120,5648,2.998452,0.445071,0.393839,0.29932,0.588528
7,3000,3.002894,0.000068,38.039056,128,2880,3.004483,0,0.244275,8,2872,3.002083,0.006514,0.208372,0.15004,0.299691
16,4942,2.996204,0.030856,41.428843,217,4746,3.003505,0.003004,0.185245,21,4725,3.0014,0.16515,0.342313,0.24723,0.492711
4,3028,2.997503,0.000022,42.136136,112,2932,2.993967,0,0.316225,16,2916,2.999353,0.007389,0.209919,0.152271,0.304455
13,9620,2.995761,0.917481,23.591387,388,9256,2.992902,0.211154,10.681796,24,9232,2.995383,2.523412,0.66713,0.480956,0.961086
18,8931,2.996546,0.766026,7.087565,0,9555,3.000182,0.294,43.244416,624,8931,2.996553,2.359918,0.619494,0.497609,0.929243
14,4026,3.001943,0.004924,3.826447,6,4254,3.000554,0.000201,42.9121,234,4020,2.999669,0.083295,0.279764,0.221326,0.419132
15,2748,2.994732,0,1.039941,2,3028,2.993537,0,40.440485,282,2746,2.992159,0.002446,0.190498,0.157087,0.285464
5,3540,2.997479,0.000354,5.324179,42,3525,2.995672,0,11.708948,27,3498,2.99755,0.022878,0.245552,0.183089,0.364914
11,8459,2.997774,0.375305,52.044001,868,7777,3.00107,0.126275,5.288513,186,7591,2.997474,1.183502,0.586969,0.404235,0.790996
17,12342,2.997229,4.412427,168.965597,2839,12444,2.997858,1.047846,191.267455,2941,9503,3.001678,2.909806,0.842546,0.647681,0.991589
4,9386,2.999561,0.783058,25.889124,293,9178,2.993506,0.147568,6.039794,85,9093,2.996627,2.416793,0.650113,0.476833,0.947132
1,726,2.990361,0,12.72447,0,742,3.036248,0,8.032885,16,726,2.993147,0,0.050255,0.039056,0.075452
17,12104,2.996242,4.146037,153.082695,2681,11832,3.003127,0.620041,136.891466,2409,9423,3.003767,2.762912,0.829554,0.61661,0.983779
9,6408,3.002708,0.169645,15.269167,18,6525,2.992705,0.020146,3.124156,135,6390,2.999355,0.652255,0.444515,0.338007,0.665482
2,1452,2.994784,0,2.61274,0,1468,2.982541,0,18.405254,16,1452,2.983175,0,0.100658,0.076016,0.150402
14,2984,2.995986,0,1.680028,22,3068,3.008899,0,23.735149,106,2962,2.986992,0.009821,0.206254,0.159953,0.307829
19,12578,3.002934,6.325739,167.729721,3011,13946,3.003894,1.682684,223.341445,4379,9567,2.999179,2.924252,0.874326,0.726695,0.997458
6,4128,2.997979,0.00302,9.185031,47,4212,2.99709,0.001901,4.48893,131,4081,3.005335,0.048987,0.285551,0.218586,0.427252
3,3455,2.990346,0.000136,1.567758,16,3545,2.991213,0,22.791878,106,3439,3.009787,0.022971,0.239082,0.183849,0.359841
1,713,2.998327,0,1.416083,2,722,3.017415,0,15.340645,11,711,2.978656,0,0.049486,0.037809,0.073589
4,2924,2.997603,0,0.189686,20,3104,2.986937,0,56.510405,200,2904,2.991583,0.005493,0.202448,0.160963,0.302055
6,4452,2.992506,0.009966,24.278345,144,4308,2.999788,0,9.829072,0,4308,2.991606,0.081152,0.308275,0.224359,0.447494
19,3395,3.004563,0.001834,0.044863,0,3535,3.001288,0,69.359398,140,3395,2.993259,0.024407,0.236122,0.184099,0.352851
3,1462,3.018823,0,19.473358,26,1446,2.994769,0,1.918307,10,1436,2.999404,0,0.102165,0.075119,0.149802
18,12121,3.001293,4.383559,143.865732,2586,12359,2.993987,0.732975,185.737047,2824,9535,2.997819,2.888515,0.835642,0.642112,0.993626
19,9399,2.999129,0.924966,19.320068,16,9594,2.998639,0.220549,28.898211,211,9383,2.990991,2.704827,0.652519,0.498947,0.975495
14,4284,3.004847,0.013087,16.458276,36,4374,3.003511,0.000425,5.173992,126,4248,2.998658,0.100208,0.297457,0.228079,0.442651
1,1508,3.012696,0,99.043545,176,1336,2.999172,0,0.034601,4,1332,3.006184,0,0.105041,0.069558,0.139119
5,5341,2.997648,0.047239,29.505355,259,5103,3.009195,0.000886,11.658501,21,5082,3.004771,0.179281,0.370612,0.266597,0.5304
15,5840,2.994857,0.08194,12.665562,23,5848,3.000066,0.004679,2.701558,31,5817,3.001613,0.466787,0.404722,0.304398,0.606858
12,8808,2.999326,0.9348,77.757804,177,8760,3.000964,0.157054,5.354372,129,8631,2.995721,2.090658,0.611542,0.455646,0.898815
8,5768,3.004763,0.066428,0.234032,19,5960,2.99259,0.010852,45.780576,211,5749,3.006035,0.409494,0.401109,0.30921,0.600989
8,13266,2.997493,10.620473,197.600615,3678,13050,2.995161,0.934267,177.547067,3462,9588,2.992663,2.91432,0.915762,0.675774,0.997191
3,7090,2.996082,0.171999,13.789824,50,7170,2.999415,0.020553,11.185185,130,7040,3.003924,1.02629,0.491436,0.372814,0.735323
11,8239,2.992233,0.711724,4.352205,433,7832,2.99306,0.082372,22.317442,26,7806,3.000093,1.495294,0.56949,0.406308,0.813516
18,12410,2.998662,3.137245,152.963736,2841,12240,3.005246,1.019918,155.170786,2671,9569,2.999201,2.928929,0.858752,0.637707,0.997549
17,11543,2.996956,2.57797,120.712472,2029,11815,2.995117,0.935896,147.226799,2301,9514,3.007474,2.920041,0.798181,0.613424,0.994594
8,1364,3.001709,0,0.002794,8,1546,2.986143,0,78.25357,190,1356,3.009806,0,0.094609,0.080094,0.141876
6,4230,3.010264,0.007721,0.481076,5,4428,2.999673,0.000161,41.708174,203,4225,3.008984,0.113605,0.294755,0.23005,0.441914
12,1394,2.990892,0,1.8629,6,1536,2.999407,0,77.336556,148,1388,2.987348,0,0.096512,0.079849,0.144309
8,2073,2.999664,0,0.167821,9,2142,2.995613,0,30.547154,78,2064,2.994979,0.000118,0.143793,0.111153,0.21488
4,2848,2.991213,0.001355,20.363641,54,2804,3.008465,0,3.368883,10,2794,2.986987,0.011136,0.197026,0.146318,0.290361
4,10890,2.997305,2.284802,99.207594,1424,10410,3.003432,0.438531,61.826321,944,9466,3.006879,2.899987,0.746731,0.542342,0.989219
17,6040,3.003532,0.088908,0.471889,16,6056,3.006406,0.015538,30.917536,32,6024,2.999482,0.485506,0.419328,0.315808,0.627392
15,8734,2.995417,0.568226,108.692234,821,7953,3.006898,0.069459,2.9592,40,7913,2.992882,1.599126,0.605354,0.415171,0.823376
4,6088,3.00279,0.076926,69.737809,401,5696,3.003315,0.0075,0.2547,9,5687,3.004566,0.389739,0.422258,0.297005,0.593555
16,11648,3.003345,3.840284,98.969379,2128,11456,3.002007,0.530371,86.08227,1936,9520,2.990095,2.841257,0.809419,0.593406,0.989465
15,8206,2.999928,0.628353,2.148379,22,8316,3.001662,0.118466,30.28271,132,8184,2.998093,1.842485,0.569863,0.433365,0.852877
15,10192,2.999606,1.27851,63.947211,704,9800,2.997733,0.285816,25.395273,312,9488,2.993415,2.825537,0.706366,0.50754,0.987161
17,12750,2.99619,5.500715,191.670946,3203,12580,2.994238,1.247886,190.771819,3033,9547,3.005805,2.896307,0.882772,0.653972,0.997338
17,10530,2.999627,1.467497,70.518743,965,11130,2.999236,0.548478,88.943569,1565,9565,2.999582,2.928467,0.724244,0.578503,0.997424
8,5848,2.997391,0.114383,49.026739,298,5584,2.998939,0.001982,3.558785,34,5550,3.002745,0.376843,0.405335,0.290337,0.578911
11,1382,3.003992,0,0.039438,2,1500,2.981876,0,78.046905,120,1380,3.013753,0,0.096089,0.077653,0.144414
9,6885,3.00045,0.225075,71.949879,753,6156,3.010628,0.020935,1.335467,24,6132,3.000227,0.583409,0.477078,0.321761,0.640069
17,13946,2.994748,9.144775,219.98153,4408,13680,2.996842,1.328772,186.397258,4142,9538,2.999815,2.90468,0.965288,0.711211,0.994639
7,7190,2.996245,0.297797,72.412586,523,6790,2.99322,0.037309,0.706677,123,6667,2.995807,0.992448,0.498681,0.352487,0.694428
12,2061,3.014079,0,0.044301,1,2193,2.994455,0,70.961456,133,2060,2.991636,0,0.143797,0.113949,0.214062
15,12053,3.000276,3.7507,148.387177,2612,12869,2.99822,1.103513,188.719466,3428,9441,3.003513,2.887609,0.832264,0.668952,0.985651
2,1488,3.004862,0,16.213507,38,1452,3.003508,0,7.815342,2,1450,2.995723,0,0.103307,0.075713,0.150829
16,10864,2.99735,1.422283,73.31092,1302,11600,2.993057,0.469726,120.051846,2038,9562,3.001132,2.926435,0.753778,0.60192,0.997548
2,1402,2.996322,0,59.281789,64,1344,2.987211,0,0.785899,6,1338,3.012265,0,0.097193,0.069719,0.14012
16,11040,3.001991,2.654051,111.27268,1515,11424,3.007805,0.614727,117.297604,1899,9525,3.002044,2.906479,0.766472,0.596548,0.993969
10,3290,2.994239,0.001543,0.247056,8,3725,3.010241,0,76.64425,443,3282,2.997739,0.016701,0.227692,0.194344,0.341885
19,13186,3.011268,11.389456,209.507451,3659,12996,3.001393,1.031634,192.050416,3469,9527,3.003306,2.911572,0.915381,0.67559,0.994521
5,10995,3.001705,2.418311,106.464804,1439,11115,3.001505,0.518622,88.383774,1559,9556,3.001609,2.884668,0.763208,0.578583,0.99679
14,13148,3.004644,6.83966,188.746752,3567,12901,2.999658,0.970862,187.488113,3320,9581,2.995753,2.918084,0.906027,0.671687,0.997692
9,6660,2.994701,0.149972,51.809817,477,6219,3.006624,0.01978,0.867146,36,6183,2.994595,0.582933,0.461391,0.324306,0.643788
6,4224,3.011598,0.007248,8.865413,6,4590,3.003341,0.000309,23.37297,372,4218,3.001518,0.077855,0.294485,0.239341,0.439761
4,2904,3.004701,0,12.92903,13,2908,2.996588,0,9.831158,17,2891,3.013798,0.011577,0.201983,0.151097,0.303226
10,7030,3.009093,0.215976,35.781145,284,6790,3.006616,0.049907,1.582884,44,6746,3.003563,0.937701,0.488931,0.354238,0.704777
9,2936,3.004509,0.001411,26.704473,13,2968,3.00459,0,4.462776,45,2923,3.00329,0.003738,0.203898,0.154694,0.305145
8,5856,3.004629,0.062393,11.032299,152,5736,3.000729,0.007265,3.594183,32,5704,3.005525,0.282089,0.40679,0.298383,0.595487
5,3650,3.005065,0.000758,34.440952,155,3505,2.995237,0,0.047358,10,3495,3.010206,0.027758,0.253032,0.182202,0.36539
17,12121,3.002097,3.222242,171.137186,2599,11781,3.005257,0.702125,153.404933,2259,9522,3.000513,2.906459,0.83589,0.613284,0.993023
5,11344,3.0021,2.748802,139.437526,1934,10528,3.005702,0.473571,45.016424,1118,9410,2.998241,2.845622,0.77838,0.548165,0.980653
