Demand,Total parts,Parts per hour,VA Time,Drilling Waiting Time,Milling Waiting Time,Assembly Waiting Time,Drilling Util,Milling Util,Assembly Util,,,,,,,,,,,,
12,8194,341,8.995475,66.163362,0.000081,239.142879,0.999999,0.749456,0.996083,,,,,,,,,,,,
13,5941,248,9.007138,4.314127,0.000055,173.004443,0.822375,0.612874,0.995595,,,,,,,,,,,,
3,1533,64,9.011837,0.000102,0,0.035115,0.212858,0.159392,0.317402,,,,,,,,,,,,
20,10080,420,9.012435,223.827602,0.000035,238.128355,0.999999,0.750412,0.996041,,,,,,,,,,,,
6,2820,118,9.017363,0.2034,0,0.733547,0.392425,0.292045,0.584903,,,,,,,,,,,,
15,2400,100,9.004701,0.065879,0,0.383136,0.332969,0.24818,0.499511,,,,,,,,,,,,
10,4920,205,8.990155,2.313941,0.000141,24.162888,0.678808,0.510274,0.988153,,,,,,,,,,,,
13,6721,280,9.007788,12.818691,0.000019,204.681769,0.930203,0.698634,0.995009,,,,,,,,,,,,
20,8900,371,8.996229,185.450681,0.000009,230.662952,0.992783,0.741753,0.996089,,,,,,,,,,,,
11,5478,228,8.998597,4.162286,0.000022,110.177595,0.760847,0.568203,0.996088,,,,,,,,,,,,
17,8551,356,9.000248,158.306303,0,239.403467,0.999999,0.748766,0.995976,,,,,,,,,,,,
4,2856,119,9.000226,0.239298,0,0.930496,0.396333,0.296792,0.591115,,,,,,,,,,,,
15,4520,188,9.005375,1.863809,0,11.700728,0.625364,0.466869,0.928777,,,,,,,,,,,,
17,8928,372,9.009393,126.384481,0.000072,238.934631,0.999999,0.746755,0.996121,,,,,,,,,,,,
10,7200,300,9.004297,51.970559,0.00005,205.258499,0.971911,0.727539,0.99348,,,,,,,,,,,,
19,9614,401,8.995381,196.62622,0.000116,230.897247,0.993192,0.7448,0.996138,,,,,,,,,,,,
12,1380,58,9.01679,0.000081,0,0.021369,0.193227,0.142317,0.28743,,,,,,,,,,,,
12,5700,238,8.992887,5.846924,0.000049,72.016712,0.778313,0.584849,0.99579,,,,,,,,,,,,
6,2868,120,9.006042,0.358232,0,1.164106,0.400174,0.298317,0.59501,,,,,,,,,,,,
12,5760,240,8.991968,3.669634,0.000064,112.91022,0.797995,0.596973,0.996002,,,,,,,,,,,,
5,980,41,9.014731,0,0,0.002884,0.136765,0.102114,0.203913,,,,,,,,,,,,
11,6762,282,8.999929,14.032547,0.000037,182.479893,0.933894,0.696203,0.994882,,,,,,,,,,,,
5,2335,97,8.989545,0.074137,0,0.355165,0.322518,0.241504,0.482584,,,,,,,,,,,,
15,6678,278,8.994063,13.066285,0.000142,185.58609,0.924277,0.694616,0.991362,,,,,,,,,,,,
17,7820,326,8.992679,60.710274,0.00003,230.908683,0.995586,0.744823,0.996185,,,,,,,,,,,,
19,8778,366,9.022328,136.144313,0.000073,233.294915,0.998022,0.745213,0.995798,,,,,,,,,,,,
2,8303,346,8.989375,146.721711,0.000067,227.250353,0.991653,0.743027,0.995512,,,,,,,,,,,,
14,6958,290,9.004741,15.473103,0.000025,184.375947,0.940684,0.703194,0.995945,,,,,,,,,,,,
6,2658,111,8.986651,0.136043,0,0.676463,0.366715,0.274694,0.547855,,,,,,,,,,,,
11,5280,220,8.996264,2.181504,0.000064,65.783399,0.725757,0.544523,0.996272,,,,,,,,,,,,
6,2360,98,9.00025,0.056773,0,0.38298,0.327497,0.245619,0.492408,,,,,,,,,,,,
6,2670,111,9.007969,0.0843,0,0.434496,0.372005,0.27787,0.551577,,,,,,,,,,,,
19,8797,367,8.99345,143.591308,0.000076,242.154089,0.999962,0.748782,0.996092,,,,,,,,,,,,
20,9640,402,8.994653,164.082942,0.000078,240.154519,0.999487,0.74795,0.99618,,,,,,,,,,,,
4,1868,78,9.005408,0.011979,0,0.121442,0.260953,0.19394,0.384463,,,,,,,,,,,,
19,2968,124,9.007003,0.279324,0.000068,1.4309,0.412176,0.308968,0.619587,,,,,,,,,,,,
8,3936,164,8.989788,0.903134,0,6.057806,0.545311,0.407063,0.81378,,,,,,,,,,,,
9,4203,175,9.002576,1.014274,0.000052,5.789998,0.581928,0.435872,0.876168,,,,,,,,,,,,
7,3479,145,9.001056,0.41659,0,1.395943,0.484439,0.360385,0.720582,,,,,,,,,,,,
7,6555,273,8.985933,11.573621,0.000052,198.119097,0.909405,0.682705,0.993998,,,,,,,,,,,,
11,5467,228,8.994756,3.175222,0.000009,129.228097,0.760184,0.565908,0.982293,,,,,,,,,,,,
19,3976,166,8.998013,0.77223,0,4.517906,0.550057,0.412653,0.822297,,,,,,,,,,,,
11,4939,206,9.003368,2.018436,0.000097,51.372937,0.684641,0.513497,0.985038,,,,,,,,,,,,
13,7786,324,8.984334,74.283652,0.000035,235.500993,0.999691,0.747454,0.996154,,,,,,,,,,,,
18,5412,226,8.991623,3.051567,0.000377,80.52372,0.750111,0.561502,0.990856,,,,,,,,,,,,
16,7792,325,9.011418,64.343089,0.000059,234.830829,0.995531,0.74529,0.995823,,,,,,,,,,,,
13,5928,247,8.992843,6.720038,0.000053,142.933015,0.817284,0.60918,0.991694,,,,,,,,,,,,
5,2435,101,8.978729,0.084441,0,0.416957,0.337994,0.252334,0.50243,,,,,,,,,,,,
8,3568,149,8.99181,0.556531,0,2.395596,0.492819,0.368667,0.732217,,,,,,,,,,,,
10,9044,377,8.984172,141.03873,0.00001,226.555781,0.992085,0.737498,0.994673,,,,,,,,,,,,
10,1924,80,9.010832,0.008999,0,0.141341,0.267797,0.1992,0.39917,,,,,,,,,,,,
5,1362,57,9.009636,0.000292,0,0.025856,0.189284,0.142418,0.282374,,,,,,,,,,,,
5,10203,425,8.995763,210.378061,0.000024,241.74142,0.999999,0.749828,0.996143,,,,,,,,,,,,
13,8226,343,9.003362,74.226958,0.000092,227.737038,0.987305,0.739429,0.991242,,,,,,,,,,,,
18,4960,207,8.983392,2.280895,0.000041,58.262879,0.685896,0.515425,0.995711,,,,,,,,,,,,
3,4068,170,8.989215,0.984398,0.000017,4.840972,0.565518,0.421278,0.83528,,,,,,,,,,,,
11,7680,320,9.016122,45.140909,0.000076,214.035943,0.968957,0.724341,0.993474,,,,,,,,,,,,
2,1006,42,8.993906,0,0,0.006467,0.139256,0.104472,0.207596,,,,,,,,,,,,
16,7312,305,9.004492,21.356843,0.000073,215.259373,0.97791,0.734321,0.996272,,,,,,,,,,,,
16,1434,60,9.002939,0,0,0.038064,0.19932,0.149005,0.296992,,,,,,,,,,,,
8,3912,163,9.009052,0.591819,0.000024,3.31427,0.540484,0.405132,0.801354,,,,,,,,,,,,
3,4580,191,8.988249,1.792929,0.000003,9.33332,0.638412,0.476262,0.946533,,,,,,,,,,,,
5,4840,202,9.003648,2.033856,0.000047,32.808793,0.667442,0.501766,0.970157,,,,,,,,,,,,
6,2838,118,9.008972,0.188007,0,0.92189,0.394062,0.294972,0.589969,,,,,,,,,,,,
18,9180,383,8.978136,144.049261,0.000079,229.93364,0.99458,0.739755,0.996014,,,,,,,,,,,,
18,9378,391,9.000432,154.97357,0.000103,238.587462,0.999438,0.748637,0.996216,,,,,,,,,,,,
5,3792,158,8.984633,0.620469,0.000099,2.784469,0.526318,0.392339,0.781657,,,,,,,,,,,,
2,1004,42,8.976847,0,0,0.002224,0.139066,0.104381,0.208525,,,,,,,,,,,,
10,4690,195,8.998893,1.798243,0.000065,10.762169,0.651656,0.484961,0.958377,,,,,,,,,,,,
12,1044,44,9.007906,0,0,0.000201,0.14567,0.108254,0.216582,,,,,,,,,,,,
6,2784,116,9.006826,0.186119,0,0.672931,0.385202,0.289362,0.576897,,,,,,,,,,,,
6,972,41,8.990374,0,0,0,0.135157,0.100527,0.200833,,,,,,,,,,,,
6,4329,180,9.005055,1.003552,0.000006,5.253665,0.600295,0.448036,0.891586,,,,,,,,,,,,
4,497,21,8.936752,0,0,0,0.068045,0.051443,0.101769,,,,,,,,,,,,
12,968,40,8.973618,0,0,0.001762,0.133788,0.101066,0.200249,,,,,,,,,,,,
18,5720,238,9.002548,5.030398,0.000019,106.237229,0.791296,0.591893,0.987026,,,,,,,,,,,,
2,1002,42,9.002786,0,0,0.006876,0.138996,0.103769,0.208657,,,,,,,,,,,,
5,3612,151,8.998811,0.322105,0,1.681062,0.503033,0.375919,0.749497,,,,,,,,,,,,
9,4194,175,9.012735,0.982913,0.000012,5.756472,0.580903,0.434524,0.864242,,,,,,,,,,,,
11,5247,219,8.987648,2.382695,0.00013,55.014211,0.726764,0.545188,0.973839,,,,,,,,,,,,
3,1326,55,8.99116,0.002252,0,0.030266,0.184205,0.13944,0.272408,,,,,,,,,,,,
17,8483,353,8.989706,118.259254,0.000011,234.911421,0.993836,0.74816,0.993248,,,,,,,,,,,,
3,1972,82,8.995363,0.020458,0,0.139011,0.273113,0.20562,0.410083,,,,,,,,,,,,
14,10560,440,8.993261,217.881559,0.000075,239.562205,0.999999,0.746373,0.996103,,,,,,,,,,,,
17,4221,176,8.970706,0.806488,0.000026,4.221619,0.583932,0.43825,0.862946,,,,,,,,,,,,
11,5962,248,9.004343,4.103149,0.000125,153.138848,0.828413,0.618594,0.99427,,,,,,,,,,,,
8,3728,155,8.987366,0.584012,0.000033,4.5979,0.516461,0.388123,0.775115,,,,,,,,,,,,
4,1900,79,9.027468,0.022307,0,0.150962,0.263318,0.198337,0.395708,,,,,,,,,,,,
18,8964,374,8.995297,101.722642,0.000034,213.699861,0.978243,0.732721,0.995728,,,,,,,,,,,,
7,3437,143,8.984285,0.476833,0,1.74281,0.479211,0.356065,0.711142,,,,,,,,,,,,
5,2510,105,8.997398,0.096868,0,0.563104,0.347891,0.260447,0.51939,,,,,,,,,,,,
7,5993,250,8.994505,5.808308,0.000089,151.510486,0.815826,0.612094,0.991075,,,,,,,,,,,,
17,8748,365,8.990304,134.398735,0.000068,235.349804,0.999003,0.748276,0.995957,,,,,,,,,,,,
16,8256,344,9.008952,112.836983,0.000037,228.713232,0.993622,0.744068,0.995898,,,,,,,,,,,,
16,8448,352,8.983778,87.278813,0.000018,239.569107,0.99992,0.747743,0.996183,,,,,,,,,,,,
17,8245,344,9.012562,110.603309,0.000017,237.778185,0.999709,0.748438,0.996159,,,,,,,,,,,,
14,2652,111,8.994554,0.113247,0,0.505561,0.367859,0.274614,0.548137,,,,,,,,,,,,
3,1353,56,9.001677,0,0,0.006634,0.18842,0.141205,0.279682,,,,,,,,,,,,
18,8748,365,9.005393,128.187903,0.000134,237.727822,0.99829,0.745886,0.995843,,,,,,,,,,,,
17,4545,189,8.969361,0.984473,0.00001,6.745058,0.629635,0.469737,0.93303,,,,,,,,,,,,
18,4383,183,8.991014,1.034104,0.000006,9.868064,0.606364,0.452412,0.895038,,,,,,,,,,,,
14,6846,285,9.009786,10.989228,0.000054,207.895918,0.939814,0.704628,0.995814,,,,,,,,,,,,
1,2694,112,8.989263,0.213996,0,0.749155,0.370977,0.280076,0.55831,,,,,,,,,,,,
3,1437,60,9.001123,0.001098,0,0.026872,0.200039,0.149076,0.297893,,,,,,,,,,,,
20,9500,396,9.003447,141.847068,0.00008,236.051381,0.997347,0.746812,0.995967,,,,,,,,,,,,
17,2215,92,9.006139,0.092396,0.000012,0.492009,0.307849,0.2295,0.460207,,,,,,,,,,,,
8,9177,382,9.010892,127.440002,0.000138,241.812131,0.999999,0.750424,0.996039,,,,,,,,,,,,
14,6748,281,9.02295,15.680224,0.000198,192.523689,0.923269,0.693325,0.994375,,,,,,,,,,,,
3,1401,58,9.006325,0.000319,0,0.029738,0.196121,0.144993,0.291375,,,,,,,,,,,,
17,7956,332,8.994267,92.750643,0.000042,232.658381,0.994984,0.744275,0.996152,,,,,,,,,,,,
20,9360,390,8.989817,186.798122,0.00021,226.759814,0.99122,0.74325,0.996152,,,,,,,,,,,,
6,8432,351,9.025488,118.210471,0.000039,232.875067,0.996267,0.746127,0.996154,,,,,,,,,,,,
10,4520,188,8.980819,1.317161,0.00005,9.773759,0.625519,0.466607,0.91422,,,,,,,,,,,,
9,4401,183,9.00718,1.168251,0.000074,12.079206,0.609161,0.45619,0.908477,,,,,,,,,,,,
15,6900,288,9.007166,16.235126,0.000146,200.360828,0.946025,0.707721,0.990983,,,,,,,,,,,,
13,5707,238,8.991277,3.648177,0.000137,121.915672,0.786598,0.591644,0.996206,,,,,,,,,,,,
14,3675,153,9.01553,0.498396,0.00007,3.584459,0.508976,0.380444,0.749628,,,,,,,,,,,,
14,7252,302,8.999771,38.4239,0.000127,201.015143,0.967734,0.721794,0.995851,,,,,,,,,,,,
13,5760,240,8.994585,4.619028,0.000026,104.370663,0.800932,0.597509,0.9884,,,,,,,,,,,,
10,2838,118,8.995567,0.221615,0,0.677047,0.39227,0.292258,0.584857,,,,,,,,,,,,
19,9177,382,8.999092,182.884491,0.000032,235.00173,0.999999,0.746738,0.996172,,,,,,,,,,,,
19,9348,390,9.00112,161.119993,0.000123,221.22419,0.986412,0.739903,0.996082,,,,,,,,,,,,
3,2994,125,9.037603,0.234563,0,0.882059,0.415022,0.310512,0.617875,,,,,,,,,,,,
3,1368,57,9.018621,0,0,0.029244,0.189566,0.141369,0.282898,,,,,,,,,,,,
14,8892,371,8.988449,139.640493,0.000018,240.427398,0.999999,0.750267,0.996373,,,,,,,,,,,,
9,4401,183,9.005959,1.205793,0.000118,7.728566,0.609261,0.45721,0.909647,,,,,,,,,,,,
11,4983,208,8.992646,2.284451,0.000124,33.859386,0.690543,0.51535,0.986983,,,,,,,,,,,,
18,1446,60,9.01248,0.013765,0,0.068356,0.20207,0.15042,0.299921,,,,,,,,,,,,
16,7600,317,9.001218,63.379645,0.000093,229.528669,0.996041,0.744964,0.996205,,,,,,,,,,,,
2,1030,43,8.953976,0,0,0.000103,0.142093,0.106083,0.210654,,,,,,,,,,,,
4,1956,82,8.997766,0.016742,0,0.122237,0.271177,0.202088,0.408341,,,,,,,,,,,,
4,1900,79,9.019509,0.018182,0,0.183378,0.264717,0.198269,0.39646,,,,,,,,,,,,
17,7488,312,9.001223,48.330007,0.000103,236.879739,0.999369,0.745987,0.996187,,,,,,,,,,,,
13,6136,256,8.999613,6.188373,0.000095,112.853759,0.84942,0.634707,0.995815,,,,,,,,,,,,
15,4144,173,8.997464,0.720008,0.000062,3.060158,0.574628,0.429196,0.851773,,,,,,,,,,,,
14,6566,274,8.989102,11.865877,0.000033,169.535788,0.902783,0.675555,0.992821,,,,,,,,,,,,
3,6580,274,9.004155,8.557463,0.0001,183.760166,0.909235,0.679838,0.995547,,,,,,,,,,,,
8,3944,164,8.995271,0.713118,0,4.087364,0.547117,0.409297,0.817965,,,,,,,,,,,,
3,6012,251,9.001325,6.764398,0.000087,143.612052,0.824257,0.617367,0.996075,,,,,,,,,,,,
5,2415,101,9.018781,0.046947,0,0.358262,0.336098,0.251184,0.500186,,,,,,,,,,,,
1,440,18,8.924635,0,0,0,0.060442,0.045421,0.090196,,,,,,,,,,,,
18,9080,378,9.008133,139.448901,0.000078,238.360239,0.999999,0.746551,0.995949,,,,,,,,,,,,
5,9640,402,8.994865,186.754611,0.000029,237.382207,0.999795,0.74773,0.99609,,,,,,,,,,,,
3,7973,332,8.995867,88.133343,0.00005,233.200001,0.997431,0.745466,0.995693,,,,,,,,,,,,
4,1980,83,9.014989,0.035082,0,0.198518,0.275853,0.205437,0.412415,,,,,,,,,,,,
18,439,18,9.02587,0,0,0,0.061847,0.04578,0.090347,,,,,,,,,,,,
18,2904,121,9.003462,0.208971,0,0.687312,0.402903,0.30214,0.600656,,,,,,,,,,,,
14,6678,278,8.997705,9.764898,0.000131,178.463652,0.923848,0.690098,0.995877,,,,,,,,,,,,
6,2790,116,9.001956,0.176955,0,0.549357,0.387826,0.290375,0.578113,,,,,,,,,,,,
9,3143,131,8.977961,0.308022,0,1.053818,0.436413,0.32505,0.650616,,,,,,,,,,,,
13,7154,298,8.998702,26.089944,0.000151,209.874392,0.978073,0.730886,0.996003,,,,,,,,,,,,
1,472,20,9.029486,0,0,0,0.065611,0.049633,0.097203,,,,,,,,,,,,
10,4120,172,9.009257,0.917948,0.000006,6.903551,0.571425,0.4258,0.851852,,,,,,,,,,,,
6,536,22,9.047861,0,0,0,0.074591,0.056354,0.111368,,,,,,,,,,,,
6,2802,117,9.017769,0.111653,0,0.614455,0.390166,0.292095,0.5833,,,,,,,,,,,,
4,9367,390,8.983094,135.226686,0.000041,237.659972,0.999825,0.747787,0.996084,,,,,,,,,,,,
11,9036,377,9.007352,117.094375,0.000072,237.383345,0.999939,0.748926,0.99585,,,,,,,,,,,,
14,6986,291,9.011592,23.940563,0.000021,228.573886,0.96767,0.723728,0.992475,,,,,,,,,,,,
17,5400,225,9.000488,3.446596,0.000112,85.271917,0.748441,0.558517,0.985249,,,,,,,,,,,,
4,974,41,9.03255,0,0,0.002034,0.135632,0.101087,0.204056,,,,,,,,,,,,
12,5340,223,9.001417,3.100985,0.000003,44.567728,0.737765,0.551034,0.982942,,,,,,,,,,,,
15,1800,75,9.025382,0.04074,0,0.151105,0.249885,0.186518,0.375349,,,,,,,,,,,,
3,1437,60,9.025527,0.006963,0.000015,0.083801,0.199119,0.149971,0.299574,,,,,,,,,,,,
15,7020,293,8.997971,14.42876,0.000124,213.707617,0.957347,0.718255,0.996113,,,,,,,,,,,,
4,3036,127,8.993946,0.226769,0.000005,0.981575,0.420653,0.315201,0.627656,,,,,,,,,,,,
15,7305,304,9.008984,44.507506,0.000076,237.748782,0.997783,0.748041,0.996201,,,,,,,,,,,,
7,2500,104,8.991451,0.106821,0,0.369205,0.345562,0.259596,0.51502,,,,,,,,,,,,
13,2405,100,8.988343,0.052183,0,0.357839,0.333547,0.250401,0.499127,,,,,,,,,,,,
2,7999,333,8.996714,62.045022,0.000033,225.673626,0.985351,0.739024,0.996096,,,,,,,,,,,,
18,8478,353,8.996606,109.199606,0.000091,235.291112,0.992472,0.74396,0.99238,,,,,,,,,,,,
17,7485,312,8.981898,31.671283,0.000045,239.644688,0.999999,0.749213,0.996238,,,,,,,,,,,,
12,5940,248,8.994033,5.063301,0.000279,134.732855,0.822176,0.615617,0.992621,,,,,,,,,,,,
19,8835,368,8.996413,161.748643,0.000003,239.146571,0.999977,0.747587,0.996008,,,,,,,,,,,,
12,5856,244,9.022921,5.557593,0.000184,134.167238,0.809591,0.604162,0.989205,,,,,,,,,,,,
14,1440,60,9.029753,0.000417,0,0.02747,0.200807,0.148567,0.296893,,,,,,,,,,,,
14,6874,286,8.999409,16.964919,0.000061,174.827035,0.93392,0.69741,0.988289,,,,,,,,,,,,
14,5850,244,9.009912,5.281385,0.000038,136.908578,0.813298,0.610164,0.993479,,,,,,,,,,,,
20,10540,439,8.995812,257.618175,0.000019,240.161916,0.999999,0.74859,0.996107,,,,,,,,,,,,
19,5260,219,9.004957,1.754898,0.000059,40.434562,0.731335,0.546883,0.995718,,,,,,,,,,,,
10,8483,353,8.995765,115.200117,0.000161,240.915532,0.999999,0.749842,0.996079,,,,,,,,,,,,
4,1948,81,9.007478,0.028496,0,0.168011,0.271137,0.202195,0.404609,,,,,,,,,,,,
17,2590,108,8.99916,0.124786,0,0.475713,0.359689,0.268188,0.533008,,,,,,,,,,,,
18,8946,373,9.004893,130.240036,0.000087,237.456868,0.999999,0.746349,0.996073,,,,,,,,,,,,
5,9842,410,9.010535,174.31518,0.000095,239.863952,0.999502,0.748698,0.99596,,,,,,,,,,,,
19,4410,184,9.001657,1.358947,0.00002,14.10292,0.61262,0.456361,0.914565,,,,,,,,,,,,
6,6735,281,9.005467,10.277109,0.000128,184.802739,0.918218,0.687311,0.989652,,,,,,,,,,,,
4,1948,81,9.025575,0.008868,0,0.108701,0.271902,0.202677,0.40675,,,,,,,,,,,,
15,7875,328,9.015024,68.16094,0.000161,234.745038,0.998188,0.745974,0.995832,,,,,,,,,,,,
14,5724,239,9.009082,3.768634,0.000163,89.242309,0.782955,0.588862,0.988035,,,,,,,,,,,,
9,1776,74,8.986241,0.017111,0,0.085141,0.247401,0.184421,0.365374,,,,,,,,,,,,
3,7095,296,8.992274,28.378178,0.000166,207.661543,0.950885,0.714102,0.995917,,,,,,,,,,,,
7,6539,272,8.999231,8.860178,0.000087,184.17295,0.905812,0.677444,0.995928,,,,,,,,,,,,
19,946,39,8.974854,0,0,0.000985,0.131199,0.098045,0.195794,,,,,,,,,,,,
5,2310,96,9.001329,0.054191,0,0.323029,0.32099,0.239083,0.476289,,,,,,,,,,,,
13,6188,258,8.986762,9.588426,0.000142,126.944581,0.850416,0.637275,0.995736,,,,,,,,,,,,
14,6412,267,8.984691,6.643851,0.0001,161.388491,0.871607,0.652111,0.99607,,,,,,,,,,,,
5,2320,97,8.988168,0.067125,0,0.294749,0.320366,0.241575,0.477942,,,,,,,,,,,,
15,1804,75,9.017292,0.017647,0,0.128184,0.249956,0.186015,0.374968,,,,,,,,,,,,
7,3346,139,8.994201,0.39896,0.000161,1.786677,0.462941,0.34817,0.691371,,,,,,,,,,,,
4,2574,107,9.012375,0.130561,0.000006,0.437081,0.357643,0.266433,0.531425,,,,,,,,,,,,
19,4329,180,8.999663,0.993253,0.000031,5.551503,0.599997,0.447736,0.875667,,,,,,,,,,,,
12,5880,245,8.995507,5.358331,0.000035,144.476508,0.817458,0.610037,0.996048,,,,,,,,,,,,
7,6024,251,8.995921,5.08284,0.000061,135.785098,0.836708,0.625816,0.995912,,,,,,,,,,,,
15,1290,54,9.042801,0,0,0.008224,0.179977,0.134044,0.268488,,,,,,,,,,,,
2,3616,151,9.005375,0.783374,0.000022,2.469142,0.504255,0.375678,0.741968,,,,,,,,,,,,
14,6272,261,8.994574,6.257759,0.000089,173.621601,0.868492,0.650422,0.995819,,,,,,,,,,,,
1,1916,80,9.00769,0.039775,0,0.168799,0.266556,0.20031,0.396444,,,,,,,,,,,,
5,9126,380,8.999712,159.23805,0.000055,236.056302,0.999868,0.745478,0.996164,,,,,,,,,,,,
13,6409,267,8.993655,8.085946,0.000123,177.337182,0.881384,0.658761,0.996151,,,,,,,,,,,,
2,934,39,8.972774,0,0,0,0.129246,0.096763,0.191948,,,,,,,,,,,,
7,2520,105,9.00797,0.109504,0,0.443763,0.350287,0.261958,0.523541,,,,,,,,,,,,
17,8007,334,9.002813,66.37137,0.000074,229.773462,0.988999,0.743348,0.996223,,,,,,,,,,,,
13,9386,391,8.989248,157.685867,0.000113,239.665782,0.999026,0.748257,0.99598,,,,,,,,,,,,
5,2330,97,9.003546,0.056215,0,0.295532,0.323653,0.242099,0.484713,,,,,,,,,,,,
7,1317,55,8.986927,0.004705,0,0.03445,0.183622,0.135627,0.271314,,,,,,,,,,,,
4,1904,79,9.025498,0.027992,0,0.158978,0.266214,0.198449,0.396147,,,,,,,,,,,,
6,8194,341,8.995883,98.114079,0.000222,237.557226,0.999999,0.747215,0.996063,,,,,,,,,,,,
15,3060,128,9.001841,0.284618,0,1.283754,0.424888,0.316693,0.633243,,,,,,,,,,,,
11,5522,230,9.015937,2.891852,0.000051,103.15727,0.766471,0.573305,0.995898,,,,,,,,,,,,
14,6790,283,9.00692,9.495616,0.000033,169.202739,0.914425,0.682236,0.996079,,,,,,,,,,,,
3,1389,58,9.027513,0.000727,0,0.02151,0.19328,0.144972,0.290915,,,,,,,,,,,,
17,3992,166,9.004828,0.641386,0.000009,3.91515,0.553495,0.415991,0.834113,,,,,,,,,,,,
4,6426,268,9.005094,10.313558,0.000052,176.106179,0.877926,0.658311,0.995337,,,,,,,,,,,,
4,8658,361,8.979387,116.863919,0.000037,235.221262,0.998203,0.745804,0.995932,,,,,,,,,,,,
6,7973,332,8.998346,65.113057,0.000081,240.638849,0.999684,0.749889,0.99604,,,,,,,,,,,,
3,1470,61,9.002312,0.001069,0,0.030755,0.203124,0.153511,0.304901,,,,,,,,,,,,
19,4365,182,9.032322,1.182258,0,9.695937,0.607182,0.455717,0.898483,,,,,,,,,,,,
17,8568,357,8.991408,134.217694,0.00015,233.107116,0.993025,0.745143,0.994733,,,,,,,,,,,,
5,948,40,8.997556,0,0,0.001229,0.13099,0.099091,0.197559,,,,,,,,,,,,
12,8766,365,8.994976,121.128274,0.000028,221.627097,0.989146,0.738331,0.994613,,,,,,,,,,,,
13,5049,210,9.017097,2.17054,0.000006,51.080299,0.700754,0.522032,0.98431,,,,,,,,,,,,
8,4581,191,9.005901,1.353024,0.000013,12.647765,0.63505,0.47489,0.924214,,,,,,,,,,,,
12,1848,77,9.004287,0.021037,0,0.225297,0.257411,0.192557,0.383569,,,,,,,,,,,,
10,4560,190,8.999579,1.568358,0.000009,20.914774,0.633281,0.473654,0.941585,,,,,,,,,,,,
9,10526,439,9.002192,198.189145,0.00005,238.716051,0.999808,0.744972,0.996019,,,,,,,,,,,,
8,8835,368,8.996684,134.968407,0.000044,242.573335,0.999846,0.751511,0.99605,,,,,,,,,,,,
16,3832,160,8.984428,0.712392,0.000013,3.551712,0.529944,0.397794,0.792085,,,,,,,,,,,,
11,5976,249,9.01378,4.512653,0.000025,170.396806,0.826088,0.621142,0.981713,,,,,,,,,,,,
18,7848,327,9.003637,116.967444,0.000011,238.187053,0.995537,0.74356,0.992776,,,,,,,,,,,,
20,9600,400,8.976415,143.3287,0.000016,230.958486,0.992021,0.74031,0.996159,,,,,,,,,,,,
5,2245,94,8.983841,0.066987,0,0.295454,0.30945,0.231807,0.462691,,,,,,,,,,,,
19,9177,382,8.998565,174.482903,0.000201,235.565914,0.999999,0.745487,0.996061,,,,,,,,,,,,
1,486,20,9.065689,0,0,0,0.068308,0.05089,0.100861,,,,,,,,,,,,
10,9386,391,8.986544,174.016053,0.000149,214.390758,0.981068,0.736074,0.993588,,,,,,,,,,,,
15,3840,160,8.984481,0.757573,0.000122,3.564704,0.531365,0.399914,0.793505,,,,,,,,,,,,
7,3430,143,9.000264,0.62945,0.000075,2.474807,0.474189,0.353932,0.704917,,,,,,,,,,,,
3,9972,416,8.988515,214.825746,0.000009,241.021938,0.999999,0.747883,0.995826,,,,,,,,,,,,
19,8683,362,8.991679,134.956895,0.000008,239.667273,0.998831,0.749939,0.996097,,,,,,,,,,,,
16,4040,168,8.995649,0.781845,0.00007,4.725205,0.557043,0.416819,0.828245,,,,,,,,,,,,
7,3969,165,8.973553,1.189103,0,5.493556,0.55111,0.410403,0.825506,,,,,,,,,,,,
19,8987,374,8.990931,120.974967,0.00008,231.923171,0.995294,0.741566,0.995781,,,,,,,,,,,,
8,3944,164,9.010432,0.925934,0.000001,4.687874,0.548279,0.411252,0.818664,,,,,,,,,,,,
13,6162,257,8.992527,8.378716,0.000234,160.436584,0.855158,0.639953,0.981527,,,,,,,,,,,,
15,7560,315,9.000294,72.999578,0.000088,217.364214,0.982552,0.733324,0.996004,,,,,,,,,,,,
7,3374,141,9.006494,0.47414,0.000036,2.165452,0.47038,0.34975,0.696336,,,,,,,,,,,,
7,3563,148,9.002349,0.444915,0,2.240735,0.492998,0.369943,0.740136,,,,,,,,,,,,
16,8424,351,9.003618,82.940972,0.000168,203.190525,0.967504,0.726974,0.99588,,,,,,,,,,,,
9,4041,168,8.996605,1.015293,0.000002,8.319154,0.562141,0.420913,0.837096,,,,,,,,,,,,
3,8600,358,9.013832,129.839882,0.000098,228.273548,0.994609,0.742112,0.996035,,,,,,,,,,,,
10,4840,202,9.027106,1.6575,0.000063,46.887064,0.673826,0.505117,0.981632,,,,,,,,,,,,
1,490,20,9.0285,0,0,0,0.067648,0.050902,0.102293,,,,,,,,,,,,
4,1928,80,9.011642,0.015266,0,0.169735,0.267649,0.201497,0.401859,,,,,,,,,,,,
20,8064,336,8.986882,56.138997,0.00006,229.885837,0.990589,0.743977,0.995761,,,,,,,,,,,,
7,880,37,8.994233,0,0,0,0.120913,0.091209,0.183075,,,,,,,,,,,,
5,2450,102,8.995802,0.078503,0,0.446502,0.341651,0.253472,0.511115,,,,,,,,,,,,
